,flag,rolling_rank_diff,rolling_rank points_diff,rolling_ace_per_svpt_diff,rolling_df_per_svpt_diff,rolling_1stIn_per_svpt_diff,rolling_1stWon_per_svpt_diff,rolling_2ndWon_per_svpt_diff,rolling_bpSaved_per_svpt_diff,rolling_bpFaced_per_svpt_diff,rolling_bpSaved_per_bpFaced_diff
7602,1,24.766670000000005,-381.6333300000001,-0.003140000000000004,-0.0034199999999999994,-0.014170000000000016,-0.010270000000000001,0.012399999999999994,3.0000000000002247e-05,0.0005300000000000027,-0.015679999999999972
7603,0,19.03333,174.33332999999993,-0.020959999999999993,-0.010870000000000005,0.0005199999999999649,8.999999999997899e-05,0.02559,-0.014329999999999996,-0.013850000000000001,-0.10170000000000001
7604,1,-0.433329999999998,-1.3666699999999992,-0.005970000000000003,-0.002740000000000003,0.013579999999999925,0.008309999999999984,-0.00904000000000002,-0.0009499999999999995,-0.0013400000000000079,-0.014979999999999993
7605,0,7.566670000000002,2280.7000000000003,-0.02761000000000001,-0.011349999999999999,0.015600000000000058,0.023060000000000025,0.01394999999999999,-0.018590000000000002,-0.023469999999999998,-0.13065999999999994
7606,0,-3.933329999999998,1580.1333300000001,-0.014979999999999993,0.0025899999999999986,0.003770000000000051,0.014649999999999996,-0.016380000000000006,0.004369999999999999,0.00449999999999999,-0.020360000000000045
7607,0,5.5,88.80000000000018,-0.008819999999999995,-0.005090000000000004,0.007499999999999951,-0.0043300000000000005,-0.0024600000000000177,-0.008420000000000004,-0.005060000000000009,-0.06808999999999998
7608,1,5.866669999999999,2539.43333,-0.00993999999999999,0.0042099999999999985,-0.008549999999999947,0.01751999999999998,-0.0031100000000000017,0.003939999999999999,0.0035199999999999954,-0.036619999999999986
7609,0,5.566659999999999,-36.100000000000136,0.0010300000000000031,0.001689999999999997,-0.0033600000000000296,-0.0006900000000000239,0.007620000000000016,-0.0010000000000000009,-0.002820000000000003,-0.005859999999999976
7610,1,27.433339999999994,-512.5999999999999,-0.022830000000000003,-0.014379999999999997,0.0034999999999999476,-0.011820000000000053,0.01566999999999999,-0.011980000000000005,-0.01086999999999999,-0.06436999999999998
7611,0,44.03333,-718.13334,-0.02123,-0.010929999999999999,-0.00990000000000002,-0.018890000000000018,0.02074000000000001,-0.005360000000000004,0.0011499999999999982,-0.08026000000000005
7612,1,-21.86667,-302.2999999999997,0.017589999999999995,0.009659999999999998,0.0021099999999999453,0.00032999999999999696,-0.025419999999999998,0.018389999999999997,0.01786,0.12479999999999997
7613,1,8.299999999999997,2485.43333,-0.017009999999999997,-0.004279999999999999,0.0022600000000000398,0.021110000000000018,-0.007269999999999999,-0.004640000000000005,-0.002809999999999993,-0.09428999999999998
7614,1,-0.6666699999999963,301.60000000000014,-0.01815,0.0039000000000000007,-0.00277000000000005,-0.010230000000000017,0.0032100000000000184,-0.002589999999999995,-0.001009999999999997,-0.04260999999999998
7615,1,7.900000000000006,-327.5999999999999,-0.007519999999999999,-0.0018200000000000022,-0.0039799999999999836,-0.012799999999999978,0.0005999999999999894,0.0017499999999999946,0.004750000000000004,0.013589999999999991
7616,1,3.6000000000000014,-2531.1333400000003,-0.004390000000000005,-0.0032999999999999974,0.00042999999999993044,-0.03599000000000002,0.009730000000000016,0.002930000000000002,0.006720000000000004,0.04237000000000002
7617,0,-13.066659999999999,116.66667000000007,0.024279999999999996,0.002700000000000001,-0.0006400000000000849,0.01147999999999999,-0.009309999999999985,0.011959999999999998,0.006460000000000007,0.11575000000000002
7618,1,-10.433329999999998,-640.8333300000004,0.015909999999999994,0.01328,-0.01963999999999999,-0.025270000000000015,-0.013679999999999998,0.02246,0.027439999999999992,0.10066000000000003
7619,1,-46.93333,1027.56666,0.014579999999999996,0.018750000000000003,-0.012279999999999958,0.005379999999999996,-0.007629999999999998,0.007610000000000006,0.005720000000000003,0.031169999999999976
7620,0,-5.366659999999996,-140.66667000000007,0.01469999999999999,0.006650000000000003,-0.0014600000000000168,0.009419999999999984,0.0011199999999999821,0.007309999999999997,0.00358,0.05786000000000002
7621,0,-15.033340000000003,-1046.6999999999998,0.029829999999999995,0.010809999999999993,-0.009039999999999937,-0.022109999999999963,-0.010749999999999982,0.015050000000000001,0.02065,0.10106000000000004
7622,0,-13.666670000000003,-2162.56667,0.03247,0.012690000000000003,-0.021120000000000028,-0.020679999999999976,-0.004709999999999992,0.0157,0.01672,0.12006000000000006
7623,0,-19.200000000000003,-2114.83334,0.03359999999999999,0.012369999999999999,-0.011199999999999988,-0.020419999999999994,-0.005399999999999988,0.016900000000000005,0.01611,0.13478999999999997
7624,0,-1.3333399999999997,19.0,-0.0025300000000000045,-0.0005900000000000002,-0.002769999999999939,-0.005300000000000027,-0.0026599999999999957,-0.00408,-0.003040000000000001,-0.014450000000000018
